
央视频道,#genre#
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$LR•IPV4•6『线路3』
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$LR•IPV4•6『线路4』
甘肃卫视,http://123.130.84.106:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•6『线路5』
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$LR•IPV4•6『线路6』
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws$LR•IPV4•6『线路1』
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8$LR•IPV4•6『线路2』
贵州卫视,http://182.150.23.74:808/hls/26/index.m3u8$LR•IPV4•6『线路3』
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$LR•IPV4•6『线路4』
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$LR•IPV4•6『线路5』
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8$LR•IPV4•6『线路6』
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$LR•IPV4•6『线路1』
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$LR•IPV4•6『线路2』
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8$LR•IPV4•6『线路3』
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8$LR•IPV4•6『线路4』
河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8$LR•IPV4•6『线路5』
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8$LR•IPV4•6『线路6』
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$LR•IPV4•10『线路1』
河南卫视,http://tvbox6.icu/tv/migu.php?id=hnws$LR•IPV4•10『线路2』
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$LR•IPV4•10『线路3』
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-13.php$LR•IPV4•10『线路4』
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=88295ad4c23801b4db8f2e9c29bc4789&wsTime=1770595078$LR•IPV4•10『线路5』
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$LR•IPV4•10『线路6』
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8$LR•IPV4•10『线路7』
河南卫视,http://182.150.23.74:808/hls/33/index.m3u8$LR•IPV4•10『线路8』
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8$LR•IPV4•10『线路9』
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8$LR•IPV4•10『线路10』
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8$LR•IPV4•7『线路1』
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$LR•IPV4•7『线路2』
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$LR•IPV4•7『线路3』
黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8$LR•IPV4•7『线路4』
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8$LR•IPV4•7『线路5』
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8$LR•IPV4•7『线路6』
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8$LR•IPV4•7『线路7』
湖北卫视,http://tvbox6.icu/tv/migu.php?id=hubws$LR•IPV4•6『线路1』
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8$LR•IPV4•6『线路2』
湖北卫视,http://182.150.23.74:808/hls/28/index.m3u8$LR•IPV4•6『线路3』
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8$LR•IPV4•6『线路4』
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$LR•IPV4•6『线路5』
湖北卫视,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8$LR•IPV4•6『线路6』
江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws$LR•IPV4•8『线路1』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•8『线路2』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•8『线路3』
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$LR•IPV4•8『线路4』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$LR•IPV4•8『线路5』
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$LR•IPV4•8『线路6』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$LR•IPV4•8『线路7』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$LR•IPV4•8『线路8』
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws$LR•IPV4•6『线路1』
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$LR•IPV4•6『线路2』
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$LR•IPV4•6『线路3』
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8$LR•IPV4•6『线路4』
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8$LR•IPV4•6『线路5』
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•6『线路6』
内蒙古卫视,http://tvbox6.icu/tv/migu.php?id=nmws$LR•IPV4•7『线路1』
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4•7『线路2』
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$LR•IPV4•7『线路3』
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8$LR•IPV4•7『线路4』
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路5』
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$LR•IPV4•7『线路6』
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$LR•IPV4•7『线路7』
辽宁卫视,http://43.251.226.89:8080/play/41.m3u8$LR•IPV4•7『线路1』
辽宁卫视,http://tvbox6.icu/tv/migu.php?id=lnws$LR•IPV4•7『线路2』
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8$LR•IPV4•7『线路3』
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8$LR•IPV4•7『线路4』
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路5』
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路6』
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路7』
宁夏卫视,http://43.251.226.89:8080/play/54.m3u8$LR•IPV4•7『线路1』
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws$LR•IPV4•7『线路2』
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8$LR•IPV4•7『线路3』
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$LR•IPV4•7『线路4』
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8$LR•IPV4•7『线路5』
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$LR•IPV4•7『线路6』
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$LR•IPV4•7『线路7』
青海卫视,http://43.251.226.89:8080/play/48.m3u8$LR•IPV4•6『线路1』
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$LR•IPV4•6『线路2』
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws$LR•IPV4•6『线路3』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$LR•IPV4•6『线路4』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•6『线路5』
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8$LR•IPV4•6『线路6』
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4•7『线路1』
山东卫视,http://tvbox6.icu/tv/migu.php?id=sdws$LR•IPV4•7『线路2』
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8$LR•IPV4•7『线路3』
山东卫视,http://182.150.23.74:808/hls/23/index.m3u8$LR•IPV4•7『线路4』
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$LR•IPV4•7『线路5』
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8$LR•IPV4•7『线路6』
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$LR•IPV4•7『线路7』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4•7『线路1』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路2』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8$LR•IPV4•7『线路3』
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8$LR•IPV4•7『线路4』
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$LR•IPV4•7『线路5』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4•7『线路6』
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$LR•IPV4•7『线路7』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$LR•IPV4•10『线路1』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws&?key=txiptv$LR•IPV4•10『线路2』
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$LR•IPV4•10『线路3』
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•10『线路4』
海南卫视,http://tvbox6.icu/tv/migu.php?id=hinws$LR•IPV4•10『线路5』
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8$LR•IPV4•10『线路6』
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$LR•IPV4•10『线路7』
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$LR•IPV4•10『线路8』
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$LR•IPV4•10『线路9』
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•10『线路10』
新疆卫视,http://tvbox6.icu/tv/migu.php?id=xjws$LR•IPV4•7『线路1』
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$LR•IPV4•7『线路2』
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$LR•IPV4•7『线路3』
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8$LR•IPV4•7『线路4』
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$LR•IPV4•7『线路5』
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$LR•IPV4•7『线路6』
新疆卫视,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•7『线路7』
云南卫视,http://tvbox6.icu/tv/migu.php?id=ynws$LR•IPV4•6『线路1』
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$LR•IPV4•6『线路2』
云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8$LR•IPV4•6『线路3』
云南卫视,http://182.150.23.74:808/hls/29/index.m3u8$LR•IPV4•6『线路4』
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$LR•IPV4•6『线路5』
云南卫视,http://123.130.84.106:8154/tsfile/live/0119_1.m3u8$LR•IPV4•6『线路6』
西藏卫视,http://tvbox6.icu/tv/migu.php?id=xzws$LR•IPV4•4『线路1』
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$LR•IPV4•4『线路2』
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$LR•IPV4•4『线路3』
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$LR•IPV4•4『线路4』
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=$LR•IPV4•4『线路1』
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$LR•IPV4•4『线路2』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$LR•IPV4•4『线路3』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$LR•IPV4•4『线路4』
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$LR•IPV4•2『线路1』
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$LR•IPV4•2『线路2』
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$LR•IPV4•4『线路1』
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$LR•IPV4•4『线路2』
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqing$LR•IPV4•4『线路3』
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$LR•IPV4•4『线路4』
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$LR•IPV4•2『线路1』
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•2『线路2』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#$LR•IPV4•6『线路1』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$LR•IPV4•6『线路2』
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8$LR•IPV4•6『线路3』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#$LR•IPV4•6『线路4』
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8$LR•IPV4•6『线路5』
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$LR•IPV4•6『线路6』

广东频道,#genre#
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$LR•IPV4•2『线路1』
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$LR•IPV4•2『线路2』
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$LR•IPV4•2『线路1』
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$LR•IPV4•2『线路2』
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$LR•IPV4
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$LR•IPV4
大湾区卫视,http://tvbox6.icu/tv/migu.php?id=dwqws$LR•IPV4•5『线路1』
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8$LR•IPV4•5『线路2』
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8$LR•IPV4•5『线路3』
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8$LR•IPV4•5『线路4』
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8$LR•IPV4•5『线路5』
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8$LR•IPV4
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$LR•IPV4
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8$LR•IPV4
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8$LR•IPV4

数字频道,#genre#
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$LR•IPV4
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8$LR•IPV4
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8$LR•IPV4
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8$LR•IPV4•2『线路1』
都市剧场,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001203/index.m3u8?streamid=fd36352c039198fe0978687774e97e59&streamkey=0WsC3jqv5pZMcRRCygo4VTlOTvi9bTCwlnIuuJUBjnBWTwcjoCuCI96qfPqPDVNZ0aqEUXrCtmdYiA55XouMxl7kXeqYtnnZLSPxmTgKz4J1lElEFPNAHdBzm&token=1775754833-0c24e6f296307991-0-4b1ed6441088c73ad4569aca7aa649a5$LR•IPV4•2『线路2』
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8$LR•IPV4•3『线路1』
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8$LR•IPV4•3『线路2』
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8$LR•IPV4•3『线路3』

上海频道,#genre#
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8$LR•IPV4•2『线路1』
第一财经,http://ls.qingting.fm/live/276.m3u8$LR•IPV4•2『线路2』

浙江频道,#genre#
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4•6『线路1』
浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8$LR•IPV4•6『线路2』
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8$LR•IPV4•6『线路3』
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8$LR•IPV4•6『线路4』
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8$LR•IPV4•6『线路5』
浙江新闻,http://ali-xwl.cztv.com/live/channel07720Plxw.m3u8$LR•IPV4•6『线路6』
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$LR•IPV4•4『线路1』
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$LR•IPV4•4『线路2』
浙江国际,http://ali-xwl.cztv.com/live/channel10720Plxw.m3u8$LR•IPV4•4『线路3』
浙江国际,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8$LR•IPV4•4『线路4』
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4•2『线路1』
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4•2『线路2』
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$LR•IPV4
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$LR•IPV4•2『线路1』
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$LR•IPV4•2『线路2』
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$LR•IPV4
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$LR•IPV4•2『线路1』
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$LR•IPV4•2『线路2』
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$LR•IPV4

港·澳·台,#genre#
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8$LR•IPV4
凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8$LR•IPV4

电影轮播,#genre#
邵氏影院,http://www.goodiptv.club/douyu/4246519$LR•IPV4

剧集轮播,#genre#
